name,latitude,longitude,primary_fuel,estimated_generation_gwh_2017
Felt,43.9135,-111.2833,Hydro,22.12
Felton CSG PV1-5,44.5417,-92.9736,Solar,8.14
Fenner Wind,42.989,-75.7625,Wind,64.94
Fennimore,42.9828,-90.6558,Oil,4.33
Fennimore Solar,42.971,-90.662,Solar,4.88
Fenton Wind Farm,43.8528,-96.0183,Wind,633.22
Fergus Control Ctr,46.2807,-96.0704,Oil,1.17
Fermi,41.9631,-83.2581,Nuclear,10162.54
Fernandina Beach Mill,30.6818,-81.4554,Biomass,
Fernandina Plant,30.6612,-81.473,Waste,7.61
Ferndale Generating Station,48.829,-122.6851,Gas,1006.81
Fey Windfarm LLC,44.0364,-96.0736,Wind,4.98
Fiber Recovery  Inc.,44.8875,-89.3859,Waste,0.43
Fiddler's Canyon #1,37.7503,-113.2537,Solar,6.44
Fiddler's Canyon #2,37.7947,-113.2837,Solar,6.44
Fiddler's Canyon 3,37.7313,-113.2166,Solar,6.67
Field Street,29.0213,-80.9949,Oil,28.13
Fife Brook,42.6857,-72.9776,Hydro,32.49
Fighting Creek LFGTE Plant,47.5317,-116.93,Waste,0.57
Filet Wind (5) LLC,36.4453,-101.8761,Wind,26.12
Finch Paper,43.3084,-73.6376,Waste,5.25
Findlay Wind Farm,41.1012,-83.6444,Wind,8.74
Finger Lakes Solar I,42.814,-77.0456,Solar,2.43
Finley Buttes Landfill Gas,45.69,-119.61,Waste,0.86
Fire Island Wind,61.13,-150.2436,Wind,48.08
First Baptist Church of Glenarden,38.82,-76.87,Solar,2.44
FirstEnergy Bay Shore,41.6917,-83.4378,Petcoke,
FirstEnergy Eastlake,41.6711,-81.4425,Oil,18.75
FirstEnergy Fort Martin Power Station,39.7108,-79.9275,Coal,5321.28
FirstEnergy Harrison Power Station,39.3842,-80.3325,Coal,9478.54
FirstEnergy Pleasants Power Station,39.3667,-81.2944,Coal,6319.03
FirstEnergy W H Sammis,40.5317,-80.6319,Coal,11400.58
Fish Creek,43.2742,-122.449,Hydro,35.05
Fisher Road Solar,41.5933,-71.0181,Solar,7.16
Fisher Solar Farm - NC,35.2413,-80.0346,Solar,10.49
Fishers Island 1,41.2686,-72.01,Oil,1.52
Fishing Creek,34.6,-80.8928,Hydro,119.01
Fisk Street,41.8508,-87.6533,Oil,169.25
Fitchburg,43.0147,-89.4603,Gas,203.12
Fitchburg Gas Recovery,42.5354,-71.8481,Waste,0.86
Five Channels,44.4555,-83.6763,Hydro,23.04
Five Falls,44.5275,-74.8492,Hydro,80.33
Five Forks Solar,36.5155,-78.0337,Solar,32.59
Five Oaks Gas Recovery,39.5678,-89.3683,Waste,0.57
Five Points Solar Park,36.3869,-120.2367,Solar,145.13
Five Points Solar Station,36.4003,-120.1033,Solar,29.88
Flambeau Crowley Rapids Project,45.8683,-90.5844,Hydro,5.65
Flambeau Hydroelectric Station,45.4918,-91.0472,Hydro,69.37
Flambeau Lower Project,45.9135,-90.4475,Hydro,4.52
Flambeau River Papers,45.9356,-90.4472,Waste,1.03
Flambeau Solar Partners,45.7368,-90.471,Solar,4.07
Flaming Gorge,40.9146,-109.4217,Hydro,432.88
Flash Solar,35.7581,-81.2294,Solar,10.21
Flat Iron Wind (7) LLC,36.0264,-101.9,Wind,26.94
Flat Meeks PV 1,35.8067,-77.2706,Solar,8.14
Flat Ridge 2 Wind Energy LLC,37.3665,-98.2611,Wind,1591.97
Flat Ridge Wind Energy LLC,37.3764,-98.4583,Wind,167.97
Flat Ridge Wind Farm,37.3692,-98.4603,Wind,167.97
Flat Rock,44.2217,-75.0742,Hydro,17.23
Flat Top Wind I,31.6845,-98.6034,Wind,587.34
Flat Water Wind Farm LLC,40.0011,-95.9289,Wind,200.98
Flatiron,40.365,-105.236,Hydro,187.27
Fleish,39.2851,-119.5933,Hydro,6.56
Flemington Solar,40.4839,-74.8567,Solar,12.07
Flemming Solar Center LLC,35.6689,-77.3839,Solar,8.71
Flint Creek,36.2561,-94.5241,Coal,2577.49
Flint Creek Hydroelectric LLC,46.2275,-113.2947,Hydro,4.72
Flint Hill Solar  LLC,35.4027,-79.5531,Solar,10.65
Flint River,31.6028,-84.1376,Hydro,16.41
Flint River Operations,32.2544,-84.0667,Biomass,
Flora Site A,38.6693,-88.4635,Oil,3.16
Flora Site B,38.6714,-88.4894,Oil,2.1
Florence,43.7089,-73.0631,Oil,5.39
Florence Hills LLC,44.2297,-96.225,Wind,4.5
Florence Mill,34.1497,-79.5606,Waste,18.81
Florence Solar W3-080  LLC,40.0956,-74.7876,Solar,12.87
Florida's Natural Growers,27.9114,-81.6006,Gas,37.73
Flos Inn Diesel,46.71,-67.9556,Oil,3.51
Flowers Solar LLC,35.4122,-78.6031,Solar,7
Floyd Road Solar Farm,36.5059,-77.6775,Solar,8.14
Floyd Solar  LLC,34.5091,-79.1359,Solar,13.19
Fluvanna,32.9319,-101.1436,Wind,605.56
Flying Cloud Power Partners LLC,43.3897,-95.2997,Wind,128.2
Flywheel Energy Storage System Microgrid,57.7801,-152.4438,Storage,
Foard City Wind,33.9153,-99.7403,Wind,1036.07
Folsom,38.7067,-121.1584,Hydro,577.71
Folsom SP and CSP Sacramento,38.687,-121.16,Solar,2.11
Fond Du Lac,46.6668,-92.2939,Hydro,43.31
Fontana,34.1552,-117.3971,Hydro,6.76
Fontana Dam,35.4507,-83.805,Hydro,646.33
Fontanelle,41.3389,-94.57,Wind,5.38
Fontenelle,42.027,-110.064,Hydro,35.47
Foote,44.4354,-83.4407,Hydro,34.42
Foote Creek I,41.6283,-106.2013,Wind,87.68
Foote Creek II,41.6575,-106.1892,Wind,3.44
Foote Creek III,41.6665,-106.1833,Wind,56.48
Foote Creek IV,41.6744,-106.1805,Wind,32.71
Foothill,34.3182,-118.4944,Hydro,21.24
Foothill Feeder,34.5148,-118.6092,Hydro,19.36
Foothills Hydro Plant,39.4588,-105.0657,Hydro,8.58
Foothills Solar Plant Hybrid,32.6486,-114.4287,Solar,85.43
Forbes Street Solar,41.7731,-71.3389,Solar,4.7
Forbestown,39.551,-121.2788,Hydro,119.21
Ford Hydro LP,46.3838,-115.9493,Hydro,3.51
Ford Utilities Center,35.0841,-106.6252,Gas,52.19
Ford World Headquarters,42.3174,-83.2095,Solar,1.34
Fordham University,40.8613,-73.8874,Oil,0.87
Fore River Generating Station,42.2422,-70.9661,Gas,3075.8
Foreman's Hill Community Solar,44.5533,-92.6369,Solar,8.14
Forest City Light Plant,43.2632,-93.6354,Oil,12.89
Forest City Solar,43.276,-93.629,Solar,4.88
Forest Creek Wind Farm LLC,32.039,-101.22,Wind,386.24
Forest Lake Solar CSG,45.2535,-92.894,Solar,8.14
Forestport,43.4425,-75.2159,Hydro,9.1
Forever 21 Retail  Inc.,34.0714,-118.1961,Solar,3.01
Forked River,39.8154,-74.2098,Gas,270.83
Forks of Butte Hydro Project,39.8693,-121.6319,Hydro,43.17
Formosa Plastics,30.4992,-91.1872,Gas,355.47
Formosa Utility Venture Ltd,28.6917,-96.5417,Gas,2431.16
Forney Energy Center,32.7563,-96.4916,Gas,6679.88
Fort Benning Solar Facility,32.3524,-84.9688,Solar,66.2
Fort Bliss (DEA EPIC),31.83,-106.3729,Solar,3.25
Fort Calhoun Community Solar,41.4566,-96.0048,Solar,8.14
Fort Carson Battery Energy Storage System,38.7455,-104.7777,Storage,
Fort Churchill,39.1281,-119.1322,Gas,811.09
Fort Detrick Solar PV,39.44,-77.45,Solar,27.12
Fort Dodge,37.7328,-99.9497,Gas,525.44
Fort Gibson,35.8693,-95.2269,Hydro,164.26
Fort Gordon Solar Facility,33.3866,-82.1401,Solar,66.58
Fort Greely Power Plant,63.9736,-145.7166,Oil,4.33
Fort Hays State University Wind Farm,38.8743,-99.4052,Wind,13.18
Fort Hill 1  2  3 & 4,41.4711,-72.1022,Oil,6.09
Fort Huachuca Solar PV Project,31.5553,-110.35,Solar,47.19
Fort Indiantown Gap,40.4276,-76.5731,Solar,4.88
Fort Loudoun,35.7917,-84.2431,Hydro,452.47
Fort Lupton,40.0922,-104.796,Gas,355.47
Fort Miller Hydroelectric Facility,43.1609,-73.5841,Hydro,19.72
Fort Myers,26.6967,-81.7831,Gas,9454.18
Fort Patrick Henry,36.4982,-82.5086,Hydro,179.38
Fort Peck,48.0122,-106.4123,Hydro,598.65
Fort Randall,43.0653,-98.5539,Hydro,704.59
Fort Rucker Solar Array,31.3311,-85.7302,Solar,17.27
Fort St Vrain,40.2461,-104.8742,Gas,4050.18
Fort Stewart Solar Facility,31.9047,-81.5954,Solar,67.4
Fortistar North Tonawanda,43.0483,-78.8539,Gas,231.69
Forward Wind Energy Center,43.6161,-88.4969,Wind,384.85
Forward Windpower LLC,40.0853,-78.8633,Wind,94.22
Fossil Gulch,42.8581,-114.9494,Wind,27.59
Foster,44.4146,-122.6712,Hydro,79.09
Foster Wheeler Martinez,38.0244,-122.0589,Gas,400.25
Foster Wheeler Mt Carmel Cogen,40.8112,-76.453,Coal,218.48
Foundation AB,38.2322,-122.0928,Wind,3.4
Foundation CDCR LAC,34.691,-118.221,Wind,5.57
Foundation California Training Facility,36.464,-121.382,Wind,5.28
Foundation Cemex BMQ,34.6231,-117.1125,Wind,5.55
Foundation Cemex Madison,38.6928,-121.9325,Wind,2.14
Foundation Cemex River Plant,34.5619,-117.3072,Wind,6.73
Foundation IE,34.0847,-117.5294,Wind,1.1
Foundation Mann Packing,36.504,-121.454,Wind,5.28
Foundation NWNA,33.9142,-116.7492,Wind,11.6
Foundation RRM,33.9172,-116.815,Wind,5.27
Foundation ST,37.7142,-121.5217,Wind,4.24
Foundation SaIinas Valley State Prison,36.474,-121.371,Wind,5.28
Foundation Scheid Vineyards,36.2745,-121.1916,Wind,5.57
Foundation Superior Farms,38.42,-121.8181,Wind,2.15
Foundation Wal-Mart Red Bluff,40.1111,-122.1939,Wind,2.13
Founders Homestead Farms Solar,41.5768,-71.2782,Solar,7.33
Fountain Valley Power Facility,38.5569,-104.6875,Gas,804.04
Four Corners,36.69,-108.4814,Coal,7557.89
Four Corners Windfarm LLC,45.7286,-119.4181,Wind,26.87
Four Mile Canyon Windfarm LLC,45.6447,-119.4533,Wind,26.87
Four Mile Hydropower Project,45.0933,-83.5025,Hydro,7.59
Four Peaks Camino Real,31.8111,-106.5933,Waste,0.57
Fourche Creek Wastewater,34.6968,-92.165,Biomass,
Fourmile Ridge,39.6411,-79.0111,Wind,137.69
Fourth Branch Hydroelectric Facility,42.7876,-73.6917,Hydro,10.85
Fowler Ridge IV Wind Farm LLC,40.6206,-87.3781,Wind,487.66
Fowler Ridge Wind Farm LLC,40.5839,-87.3336,Wind,1663.44
Fox CSG  LLC,45.3926,-92.6813,Solar,8.14
Fox Creek Solar,36.1269,-78.2731,Solar,81.8
Fox Energy Center,44.3204,-88.2089,Gas,2182.19
Fox Island Wind LLC,44.0942,-68.8658,Wind,11.86
Foxfire Solar Farm,35.2206,-79.5519,Solar,10.21
Foxwoods CoGen,41.4731,-71.9606,Gas,57.12
Framingham State University Plant,42.2979,-71.4361,Oil,1.87
Francis Scott Key Mall,39.3859,-77.4095,Solar,2.6
Francisco St. Solar,33.8482,-118.3055,Solar,1.95
Frank Jenkins,42.8686,-84.8956,Oil,2.22
Frank Knutson,39.9411,-104.682,Gas,543.78
Frankenheimer Power Plant,37.8304,-120.807,Hydro,11.05
Frankford Solar,41.1666,-74.7016,Solar,11.58
Franklin (CA),34.1039,-118.4134,Hydro,4.54
Franklin (NC),35.2194,-83.3708,Hydro,3.69
Franklin (NE),40.0892,-98.9508,Gas,13.75
Franklin (NY),44.4372,-73.9725,Hydro,7.27
Franklin 1,42.0406,-71.3936,Solar,4.47
Franklin 2,42.0542,-71.3917,Solar,5.91
Franklin County Wind Farm,42.6067,-93.3365,Wind,345.91
Franklin Drive,41.7989,-73.1163,Oil,12.77
Franklin Heating Station,44.0206,-92.4656,Gas,114.96
Franklin Solar,41.656,-72.159,Solar,1.62
Franklin Solar  LLC,36.0975,-78.1678,Solar,3.7
Franklin Solar 2,36.1269,-78.1525,Solar,3.74
Franklin Solar Site,44.8683,-74.3065,Solar,2.6
Franklin Templeton San Mateo,37.5425,-122.2928,Gas,3.87
Franklinton Solar,36.08,-78.35,Solar,8.14
Frederic Diesel,45.6548,-92.4651,Oil,8.02
Frederick County - Landfill,39.3733,-77.3499,Solar,3.25
Frederick County LFGTE Facility,39.1408,-78.0975,Waste,0.36
Frederickson,47.0797,-122.365,Gas,627.01
Frederickson Power LP,47.0861,-122.3657,Gas,1122.48
Fredericktown Energy Center,37.5717,-90.3173,Gas,97.33
Fredonia,48.4558,-122.4358,Gas,1325.96
Freeburg,38.4256,-89.9144,Oil,9.2
Freedom Power Project,39.1033,-88.859,Gas,250.38
Freedom Solar,34.287,-79.148,Solar,8.14
Freeman Avenue,32.182,-84.1476,Solar,2.28
Freemont Solar Center LLC,35.4276,-80.9972,Solar,8.14
Freeport Energy,28.9913,-95.4075,Gas,2391.31
Freeport Energy Center,28.9888,-95.3954,Gas,916.88
Freeport LP Pretreatment Facility,28.9792,-95.3069,Gas,306.8
Freeport McMoRan,32.6618,-108.3628,Oil,17.81
Freestone Energy Center,31.8907,-96.1131,Gas,3653.44
Freetown Solar,41.7664,-70.9808,Solar,8.54
Freeway Springs,33.8926,-118.0376,Solar,3.58
Freeze Solar,40.3763,-74.5278,Solar,2.36
Fremont Canyon,42.4766,-106.7959,Hydro,196.1
Fremont Community Digester  LLC,43.4597,-85.9761,Biomass,
Fremont Energy Center,41.3771,-83.1614,Gas,2607.84
Fremont Farm,35.5319,-77.9692,Solar,8.14
French Island,43.8292,-91.2597,Oil,110.18
French Landing Dam,42.2143,-83.4407,Hydro,5.29
French Meadows,39.078,-120.4061,Hydro,49.29
French Paper Hydro,41.8203,-86.2592,Hydro,3.58
French's Landfill PV,40.1097,-74.1302,Solar,10.01
Frenchtown I Solar,40.5217,-75.0122,Solar,4.16
Frenchtown II Solar,40.5144,-74.9769,Solar,4.16
Frenchtown III Solar,40.4825,-75.0181,Solar,12.86
Fresno Cogen Partners,36.617,-120.0998,Gas,291.28
Fresno Solar,36.6168,-120.1051,Solar,6.06
Frey Farm Landfill,39.9589,-76.4442,Waste,0.28
Friant Hydro Facility,36.9977,-119.7035,Hydro,113.25
Friendswood Energy,29.6473,-95.4515,Gas,428.46
Fries Hydroelectric Project,36.7151,-80.9856,Hydro,16.98
Frito Lay Incorporated,41.8628,-71.8917,Gas,16.22
Frito-Lay Cogen Plant,35.3951,-119.3216,Gas,21.15
Frog Hollow CSG,41.7393,-74.4967,Solar,3.25
Front Range Power Plant,38.6281,-104.7069,Gas,1954.73
Front Range Project,40.0294,-105.0047,Waste,0.57
Front Street,42.1483,-72.5911,Oil,4.74
Frontenac Holdco LLC  CSG,44.5017,-92.3587,Solar,8.14
Frontier,35.4397,-97.625,Gas,431.64
Frontier HS Solar Project,35.4182,-119.1489,Solar,2.28
Frontier Solar LLC,37.3799,-121.1307,Solar,48.37
Frontier Windpower,36.8389,-97.181,Wind,587.34
Fruita,39.1364,-108.7347,Gas,93.8
Ft. Churchill PV,39.1281,-119.14,Solar,48.56
Ft. Pierre,44.3681,-100.3808,Oil,3.51
Fullerton Mill CHP,33.8617,-117.8931,Gas,74.05
Fulton (AR),33.6094,-93.7924,Gas,545.9
Fulton (MO),38.8681,-91.9478,Gas,117.07
Fulton Hydro,43.3241,-76.419,Hydro,3.88
Fulton LFGTE Facility,43.0142,-74.4739,Waste,0.57
Fusion Solar Center LLC,41.6239,-72.0431,Solar,32.59
Future Generation Wind,41.7744,-70.6158,Wind,31.03
Fuyao Glass Illinois Inc.,39.779,-88.9016,Oil,2.75
G Flow Wind LLC,43.5861,-95.7761,Wind,3.12
G G Allen,35.1897,-81.0122,Coal,5304.66
G McNeilus Wind Farm Dodge Center,43.9785,-92.8511,Wind,106.51
G W Ivey,25.4756,-80.47,Gas,125.89
G&S Wantage Solar LLC,41.1892,-74.5917,Solar,12.82
G2 Energy Hay Rd,38.3147,-121.8336,Waste,0.28
G2 Energy Marion LLC,29.1229,-82.0555,Waste,0.72
G2 Energy Ostrom Road LLC,39.0728,-121.3992,Waste,0.63
GD Richmond Buttonwoods I  LLC,41.5229,-71.6841,Solar,2.11
GD West Greenwich Victory I  LLC,41.6579,-71.6875,Solar,2.93
GE - Tehachapi,35.1553,-118.3694,Wind,3.56
GE-Lubbock,33.5915,-102.0569,Wind,19.27
GELD Solar Farm,42.2623,-71.5,Solar,3.21
GEN005 Antibody Fuel Cell,33.2109,-117.299,Gas,8.81
GKS Solar,36.2483,-76.5019,Solar,9.7
GL Dairy Biogas,43.1244,-89.545,Biomass,
GL Wind,43.9917,-91.8778,Wind,14.92
GLRA Landfill,40.3664,-76.4931,Waste,0.57
GM Lordstown Assembly Solar Array,41.148,-80.8838,Solar,3.16
GMP Solar - Hartford,43.6321,-72.4186,Solar,8.14
GMP Solar - Panton Hybrid,44.0858,-73.1954,Solar,9.61
GMP Solar - Richmond,44.4269,-73.0085,Solar,2.45
GMP Solar - Williamstown,44.1361,-72.5105,Solar,8.14
GMP Solar - Williston,44.4655,-73.1032,Solar,5.87
GMP Solar/Storage-Essex Hybrid,44.2859,-73.0234,Solar,10.59
GMP Solar/Storage-Ferrisburgh Hybrid,44.1334,-73.1441,Solar,11.4
GMP Solar/Storage-Milton Hybrid,44.3921,-73.1023,Solar,11.4
GPS Cabazon Wind LLC,33.915,-116.7103,Wind,74.08
GRE Marshan Solar,44.6922,-92.8169,Solar,1.62
GREC,36.1903,-95.2894,Gas,6116
GRP Franklin Renewable Energy Facility,34.3761,-83.3306,Waste,10.51
GRP Madison Renewable Energy Facility,34.0406,-83.1929,Waste,10.51
GRS Arbor Hills,42.3953,-83.558,Waste,5.49
GRS C&C,42.3563,-85.0058,Waste,1.03
GRS CMS,35.3533,-80.668,Waste,0.96
GRS Fall River,41.7487,-71.1065,Waste,0.96
GSE NM1,33.3,-104.4,Solar,3.83
GSG LLC,41.6436,-89.1731,Wind,217.57
GSK York RDC Solar Facility,40.0439,-76.7355,Solar,3.44
GSPP  Raynham TMLP  LLC CSG,41.9304,-71.0604,Solar,3.74
GSPP Boxborough Littleton (MA),42.4856,-71.5409,Solar,6.51
GSPP Devens  LLC,42.5442,-71.586,Solar,3.58
GSPP Gilman  LLC,44.4148,-71.7145,Solar,3.42
GSPP Held LLC CSG,45.5268,-94.2847,Solar,4.88
GSPP Imholte CSG,45.5579,-94.1632,Solar,1.62
GSPP Terrawatt Westfield LLC CSG,42.1775,-72.727,Solar,5.86
GSSP Schneider LLC,45.5295,-94.2975,Solar,8.14
GWCC PV Solar Farm,39.0172,-76.909,Solar,2.62
Gadsby,40.7686,-111.9289,Gas,1735.38
Gadsden,34.0128,-85.9708,Gas,486.65
Gainey Solar  LLC,34.499,-78.653,Solar,4.15
Galactic Wind,43.1016,-89.3319,Wind,29.31
Galena 2 Geothermal Power Plant,39.3732,-119.7645,Geothermal,72.97
Galena 3 Geothermal Power Plant,39.3887,-119.7489,Geothermal,162.16
Galena Electric Utility,64.7442,-156.8736,Oil,2.28
Galesville Project,42.8489,-123.1778,Hydro,3.56
Galion,40.7303,-82.7939,Oil,3.16
Galion Generating Station,40.7167,-82.789,Gas,174.56
Gallatin (MO),39.9172,-93.9539,Oil,4.21
Gallatin (TN),36.3156,-86.4006,Coal,8861.42
Gambell,63.7771,-171.7124,Oil,0.93
Gamble Solar,35.3484,-81.8174,Solar,4.88
Gans,39.7475,-79.8389,Gas,308.92
Gantt,31.4033,-86.4795,Hydro,7
Gap Pacific Distribution Center,36.7839,-119.7094,Solar,1.49
Garden City,37.9703,-100.8956,Gas,903.84
Garden Wind LLC,42.2244,-93.3736,Wind,523.79
Gardiner,44.2218,-69.7857,Hydro,2.98
Gardner - Otter River Road,42.603,-72.0392,Solar,4.07
Gardner Energy Center,38.8308,-94.8903,Gas,138.23
Gardner Solar 1,42.5864,-72.0308,Solar,2.62
Gardners Falls,42.5914,-72.7308,Hydro,10.14
Garfield Solar,40.8886,-74.1222,Solar,6.84
Garland Canal Power Plant,44.7264,-108.8644,Hydro,6.82
Garnet Solar (NY),43.7239,-74.0624,Solar,3.09
Garnet Solar Generation Station I LLC,33.8906,-116.5431,Solar,8.65
Garnet Wind Energy Center,33.9053,-116.5825,Wind,18.06
Garnett Municipal,38.2697,-95.2447,Oil,6.85
Garrell Solar Farm,34.3253,-78.7931,Solar,9.96
Garrett County - DPU Treatment Plant,39.5052,-79.393,Solar,1.95
Garrett Solar,42.16,-120.4,Solar,16.29
Garrison,47.4945,-101.4115,Hydro,1347.71
Garrison Energy Center LLC,39.1872,-75.4994,Gas,1273.06
Garvins Falls,43.1655,-71.5094,Hydro,43.99
Gary Court 1 & 2,41.3367,-72.02,Oil,3.04
Gary Solar,34.1991,-80.2217,Solar,3.25
Gary Works,41.6224,-87.3289,Gas,567.76
Garysburg Solar,36.468,-77.592,Solar,9.36
Garzas 1,18.0941,-66.7346,Hydro,19.2
Garzas 2,18.0727,-66.7305,Hydro,10.91
Gas Turbine (IA),42.512,-92.476,Gas,153.04
Gas Utilization Facility,32.6792,-117.2467,Biomass,
Gaskell West 1 Solar Facility,34.8328,-118.5636,Solar,32.59
Gaskill Rd Community Solar Farm CSG,42.116,-76.183,Solar,8.14
Gaston,36.4991,-77.8115,Hydro,459.12
Gaston County Renewable Energy Center,35.3857,-81.172,Waste,0.76
Gaston II,33.7784,-81.1103,Solar,12.22
Gaston Memorial Hospital,35.2747,-81.1383,Oil,1.05
Gaston Shoals,35.1381,-81.5975,Hydro,16.18
Gaston Solar,36.5147,-77.6561,Solar,9.36
Gaston Solar I - SC,33.7747,-81.1105,Solar,16.62
Gastonia  Tulip Drive,35.2891,-81.2052,Oil,3.16
Gastonia Prime Power Park,35.3017,-81.2092,Oil,6.91
Gastonia Solar Center,35.229,-81.1891,Solar,7
Gates Solar LLC,36.4508,-76.8036,Solar,8.67
Gates Solar Station,36.1764,-120.1142,Solar,48.44
Gateway,41.1365,-111.8314,Hydro,11.46
Gateway Gen,38.7253,-77.5097,Oil,2.1
Gateway Generating Station,38.0175,-121.7587,Gas,2185.36
Gateway Solar,38.3769,-75.2742,Solar,12.38
Gato Montes Solar  LLC,32.1028,-110.8197,Solar,10.21
Gauley River Power Partners,38.2192,-80.8906,Hydro,227.18
Gavilan District College Solar Project,37.0038,-121.5936,Solar,3.09
Gavin Power  LLC,38.9347,-82.1158,Coal,12009.85
Gavins Point,42.8488,-97.4815,Hydro,337.86
Gaviota Oil Plant,34.4751,-120.2051,Gas,49.37
Gay Robinson,21.9178,-159.6294,Hydro,31.44
Gaylord - Wolverine,45.0046,-84.7218,Gas,247.55
Gaylord Container Bogalusa,30.7811,-89.8575,Waste,18.03
Geismar,30.2,-91,Gas,296.57
Geismar Cogen,30.209,-90.9921,Gas,295.87
Gem State,43.4202,-112.1019,Hydro,84.8
Gemini Community Solar,45.3003,-92.8044,Solar,4.88
Gemini Technologies Services  Inc. Solar,40.8484,-74.4676,Solar,1.84
GenConn Devon LLC,41.2108,-73.1075,Oil,141.83
GenConn Middletown LLC,41.5544,-72.5767,Oil,141.83
Genentech Vacaville Meter #1,38.3908,-121.9478,Solar,9.94
Genentech-Oceanside Hybrid,33.2111,-117.2996,Solar,12.01
General Chemical,41.5933,-109.7542,Coal,138.57
General Electric Aircraft Engines,42.45,-70.9739,Gas,122.01
General Electric Diesel Engine Plant,41.1694,-80.1055,Oil,2.57
General Electric Great Falls Upper Hydro,43.2597,-70.8597,Hydro,5.27
General Electric Plastic,32.3102,-86.5254,Gas,342.07
General Mills Inc,42.871,-78.8755,Gas,13.4
General Motors Corp at White Marsh MD,39.3716,-76.4405,Solar,1.38
Genesee Power Station LP,43.0851,-83.6694,Waste,7.15
Geneseo,41.4515,-90.1485,Gas,118.49
Genesis Alkali,41.6217,-109.8119,Coal,189.38
Genesis Solar Energy Project,33.665,-114.9981,Solar,612.3
Geneva,41.795,-80.91,Waste,0.72
Geneva Generation Facility,41.8911,-88.2711,Gas,104.03
Genoa,43.5589,-91.2325,Coal,1596.38
Genoa Diesel Generating Station,41.5092,-83.3606,Oil,3.51
Geo East Mesa II,32.7757,-115.2637,Geothermal,116.75
Geo East Mesa III,32.7757,-115.2637,Geothermal,159.99
George Birdsall,38.8814,-104.8169,Gas,215.46
George Johnson,43.8393,-85.426,Gas,179.85
George M Sullivan Generation Plant 2,61.2297,-149.7167,Gas,1223.34
George Neal North,42.2998,-96.3617,Coal,2698.06
George Neal South,42.3006,-96.3617,Coal,3214.48
Georgetown,39.9026,-86.2441,Gas,1199
Georgetown Hydro,39.6919,-105.6978,Hydro,2.36
Georgetown LFGTE,33.4536,-79.3161,Waste,0.19
Georgia LFG Oak Grove Plant,33.965,-83.7656,Waste,1.19
Georgia LFG Pine Ridge Plant,33.2442,-84.122,Waste,1.19
Georgia LFG Richland Creek Plant,34.1271,-84.0334,Waste,1.99
Georgia Mountain Community Wind Farm,44.6617,-73.07,Wind,28.02
Georgia Pacific Center,33.7575,-84.3869,Oil,0.82
Georgia Power at Jakin GA PV,31.138,-85.031,Solar,2.44
Georgia Power at Swainsboro,32.605,-82.321,Solar,4.72
Georgia Power at Wadley GA,32.883,-82.41,Solar,1.86
Georgia-Pacific Big Island,37.534,-79.357,Waste,1.43
Georgia-Pacific Brewton Mill,31.077,-87.1116,Biomass,
Georgia-Pacific Cedar Springs,31.166,-85.0951,Biomass,
Georgia-Pacific Consr Prods LP-Naheola,32.2268,-88.0252,Biomass,
Georgia-Pacific Corp - Nekoosa Mill,44.3142,-89.8964,Gas,137.53
Georgia-Pacific Crossett LLC,33.1421,-91.975,Biomass,
Georgia-Pacific Monticello Paper,31.6285,-90.0809,Biomass,
Georgia-Pacific Palatka Operations,29.6807,-81.6809,Biomass,
Georgia-Pacific Port Hudson,30.6547,-91.28,Gas,211.58
Georgia-Pacific Taylorsville Plywood,31.8372,-89.4635,Gas,25.39
Georgia-Pacific Toledo Mill,44.6119,-123.9319,Biomass,
Georgia-Pacific Wauna Mill,46.154,-123.4066,Biomass,
Geothermal 1,38.752,-122.7195,Geothermal,594.59
Geothermal 2,38.7492,-122.7117,Geothermal,594.59
Gerald Andrus,33.35,-91.1167,Gas,2755.6
Gerald Gentleman,41.0808,-101.1408,Coal,6294.08
Germantown,43.1952,-88.1496,Oil,196.74
Germantown Solar  LLC,36.2463,-80.2546,Solar,4.17
Gettysburg Energy & Nutrient Rec Facility,39.9503,-77.1253,Biomass,
Geysers Unit 5-20,38.777,-122.745,Geothermal,6286.45
Ghent,38.7497,-85.035,Coal,10281.82
Gianera,37.401,-121.9687,Gas,227.81
Gibbon Solar,44.5209,-94.5244,Solar,5.37
Gibbons CSG,38.1154,-75.2149,Solar,3.25
Gibson,38.3722,-87.7658,Coal,15425.73
Gibson City Energy Center LLC,40.4705,-88.3987,Gas,952.15
Giffen,36.5303,-120.3161,Solar,16.69
Giffen Solar Park,36.5447,-120.3161,Solar,32.59
Gifford CSG,42.824,-74.0709,Solar,3.25
Gila Bend Hybrid,32.9408,-112.8814,Solar,81.62
Gila River Power Block 1,32.975,-112.6944,Gas,2182.9
Gila River Power Block 2,32.975,-112.6944,Gas,2182.9
Gila River Power Block 3,32.975,-112.6944,Gas,2182.9
Gila River Power Block 4,32.975,-112.6944,Gas,2182.9
Gilbert,40.5658,-75.1639,Gas,1805.56
Gilbert Solar Facility I  LLC,33.3559,-111.8024,Solar,4.53
Gilcrest Solar,40.2894,-104.7836,Solar,2.44
Gillette SBMC,42.3436,-71.0559,Gas,50.07
Gilliam South,41.4961,-94.3272,Oil,2.52
Gilman Mill,44.4122,-71.7228,Hydro,17.5
Gilroy Peaking Energy Center,36.999,-121.5363,Gas,476.07
